# t,|Omega|,arg(Omega)
2.614222222222222669e+00,1.000000000000000000e+00,4.775166133821176495e-02
2.691111111111111232e+00,1.000000000000000000e+00,7.490133609206681142e-04
2.768000000000000238e+00,1.000000000000000000e+00,-4.359853681210461296e-02
2.844888888888889245e+00,1.000000000000000000e+00,-7.790691826242537865e-02
2.921777777777777807e+00,1.000000000000000000e+00,-1.107118684723031876e-01
2.998666666666666814e+00,1.000000000000000000e+00,-1.381306531234360313e-01
3.075555555555555820e+00,1.000000000000000000e+00,-1.542355259433729475e-01
3.152444444444444827e+00,1.000000000000000000e+00,-1.454539956605600537e-01
3.229333333333333833e+00,1.000000000000000000e+00,-1.377356622756129023e-01
3.306222222222222396e+00,1.000000000000000000e+00,-1.095010300885399801e-01
3.383111111111111402e+00,1.000000000000000000e+00,-7.397471575336575511e-02
3.460000000000000409e+00,1.000000000000000000e+00,-2.598622976181202970e-02
3.536888888888888971e+00,1.000000000000000000e+00,3.659905873657595676e-02
3.613777777777777978e+00,1.000000000000000000e+00,1.018806746499644339e-01
3.690666666666666984e+00,1.000000000000000000e+00,1.803103349289840174e-01
3.767555555555555991e+00,1.000000000000000000e+00,2.590296005295201209e-01
3.844444444444444997e+00,1.000000000000000000e+00,3.405440295037106546e-01
3.921333333333333560e+00,1.000000000000000000e+00,4.181674539273610436e-01
3.998222222222222566e+00,1.000000000000000000e+00,4.984833667436548987e-01
4.075111111111111128e+00,1.000000000000000000e+00,5.667809504670707765e-01
4.152000000000000135e+00,1.000000000000000000e+00,6.240397497063244758e-01
4.228888888888889142e+00,1.000000000000000000e+00,6.712884196578553508e-01
4.305777777777778148e+00,1.000000000000000000e+00,7.153284239960973068e-01
4.382666666666667155e+00,1.000000000000000000e+00,7.398417010042278585e-01
4.459555555555556161e+00,1.000000000000000000e+00,7.521552561754883959e-01
4.536444444444445168e+00,1.000000000000000000e+00,7.509659754819770772e-01
4.613333333333333286e+00,1.000000000000000000e+00,7.385219245604300875e-01
4.690222222222222292e+00,1.000000000000000000e+00,7.100069964396005240e-01
4.767111111111111299e+00,1.000000000000000000e+00,6.868620717270246256e-01
4.844000000000000306e+00,1.000000000000000000e+00,6.463287156170969272e-01
4.920888888888889312e+00,1.000000000000000000e+00,6.035636018211871789e-01
4.997777777777778319e+00,1.000000000000000000e+00,5.572199484479704035e-01
5.074666666666667325e+00,1.000000000000000000e+00,5.025848192311104246e-01
5.151555555555556332e+00,1.000000000000000000e+00,4.536112647520660346e-01
5.228444444444445338e+00,1.000000000000000000e+00,3.989754949274221807e-01
5.305333333333333456e+00,1.000000000000000000e+00,3.602287858144524457e-01
5.382222222222222463e+00,1.000000000000000000e+00,3.155078414407012644e-01
5.459111111111111470e+00,1.000000000000000000e+00,2.763633235363485152e-01
5.536000000000000476e+00,1.000000000000000000e+00,2.478206339842300987e-01
5.612888888888889483e+00,1.000000000000000000e+00,2.147538663340308740e-01
5.689777777777778489e+00,1.000000000000000000e+00,1.918465987981567422e-01
5.766666666666667496e+00,1.000000000000000000e+00,1.704779498270300453e-01
5.843555555555555614e+00,1.000000000000000000e+00,1.522075462990198635e-01
5.920444444444444621e+00,1.000000000000000000e+00,1.320150361102421788e-01
5.997333333333333627e+00,1.000000000000000000e+00,1.128208647997273051e-01
6.074222222222222634e+00,1.000000000000000000e+00,8.787896512298193352e-02
6.151111111111111640e+00,1.000000000000000000e+00,5.515572607043744274e-02
6.228000000000000647e+00,1.000000000000000000e+00,1.546437241482218755e-02
6.304888888888889653e+00,1.000000000000000000e+00,-3.357694457083751360e-02
6.381777777777778660e+00,1.000000000000000000e+00,-9.987880569322932223e-02
6.458666666666667666e+00,1.000000000000000000e+00,-1.769286903020076407e-01
6.535555555555555785e+00,1.000000000000000000e+00,-2.698940072883483920e-01
6.612444444444444791e+00,1.000000000000000000e+00,-3.677799135211348158e-01
6.689333333333333798e+00,1.000000000000000000e+00,-4.872263110203220449e-01
6.766222222222222804e+00,1.000000000000000000e+00,-6.024067217386057660e-01
6.843111111111111811e+00,1.000000000000000000e+00,-7.171051826174514865e-01
6.920000000000000817e+00,1.000000000000000000e+00,-8.365223565118929949e-01
6.996888888888889824e+00,1.000000000000000000e+00,-9.349730298651036664e-01
7.073777777777777942e+00,1.000000000000000000e+00,-1.016116071052614256e+00
7.150666666666666949e+00,1.000000000000000000e+00,-1.069795515453458190e+00
7.227555555555555955e+00,1.000000000000000000e+00,-1.081375658572117260e+00
7.304444444444444962e+00,1.000000000000000000e+00,-1.056675989307918728e+00
7.381333333333333968e+00,1.000000000000000000e+00,-9.756122036463912295e-01
7.458222222222222975e+00,1.000000000000000000e+00,-8.436598858389182665e-01
7.535111111111111981e+00,1.000000000000000000e+00,-6.364359305479661000e-01
7.612000000000000099e+00,1.000000000000000000e+00,-3.546139995270999323e-01
